id,location_code,province,district,sub_district,postal_code,province_en,district_en,sub_district_en
795,103800804,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลบ้านทราย,15110,Loburi,Ban Mi,Ban Sai
796,103800805,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลบ้านกล้วย,15110,Loburi,Ban Mi,Ban Kluai
797,103800806,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลดงพลับ,15110,Loburi,Ban Mi,Dong Phlap
798,103800807,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลบ้านชี,15180,Loburi,Ban Mi,Ban Chi
799,103800808,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลพุคา,15110,Loburi,Ban Mi,Phu Kha
800,103800809,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลหินปัก,15110,Loburi,Ban Mi,Hin Pak
801,103800810,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลบางพึ่ง,15110,Loburi,Ban Mi,Bang Phueng
802,103800811,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลหนองทรายขาว,15110,Loburi,Ban Mi,Nong Sai Khao
803,103800812,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลบางกะพี้,15110,Loburi,Ban Mi,Bang Kaphi
804,103800813,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลหนองเต่า,15110,Loburi,Ban Mi,Nong Tao
805,103800814,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลโพนทอง,15110,Loburi,Ban Mi,Phon Thong
806,103800815,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลบางขาม,15180,Loburi,Ban Mi,Bang Kham
807,103800816,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลดอนดึง,15110,Loburi,Ban Mi,Don Dueng
808,103800817,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลชอนม่วง,15110,Loburi,Ban Mi,Chon Muang
809,103800818,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลหนองกระเบียน,15110,Loburi,Ban Mi,Nong Krabian
810,103800819,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลสายห้วยแก้ว,15110,Loburi,Ban Mi,Sai Huai Kaeo
811,103800820,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลมหาสอน,15110,Loburi,Ban Mi,Maha Son
812,103800821,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลบ้านหมี่,15110,Loburi,Ban Mi,Ban Mi
813,103800822,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลเชียงงา,15110,Loburi,Ban Mi,Chiang Nga
814,103800823,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลหนองเมือง,15110,Loburi,Ban Mi,Nong Mueang
815,103800824,จังหวัดลพบุรี,อำเภอบ้านหมี่,ตำบลสนามแจง,15110,Loburi,Ban Mi,Sanam Chaeng
817,103800826,จังหวัดลพบุรี,อำเภอท่าหลวง,ตำบลท่าหลวง,15230,Loburi,Tha Luang,Tha Luang
818,103800827,จังหวัดลพบุรี,อำเภอท่าหลวง,ตำบลแก่งผักกูด,15230,Loburi,Tha Luang,Kaeng Phak Kut
819,103800828,จังหวัดลพบุรี,อำเภอท่าหลวง,ตำบลซับจำปา,15230,Loburi,Tha Luang,Sap Champa
820,103800829,จังหวัดลพบุรี,อำเภอท่าหลวง,ตำบลหนองผักแว่น,15230,Loburi,Tha Luang,Nong Phak Waen
821,103800830,จังหวัดลพบุรี,อำเภอท่าหลวง,ตำบลทะเลวังวัด,15230,Loburi,Tha Luang,Thale Wang Wat
822,103800831,จังหวัดลพบุรี,อำเภอท่าหลวง,ตำบลหัวลำ,15230,Loburi,Tha Luang,Hua Lam
824,103800833,จังหวัดลพบุรี,อำเภอสระโบสถ์,ตำบลสระโบสถ์,15240,Loburi,Sa Bot,Sa Bot
825,103800834,จังหวัดลพบุรี,อำเภอสระโบสถ์,ตำบลมหาโพธิ,15240,Loburi,Sa Bot,Maha Phot
826,103800835,จังหวัดลพบุรี,อำเภอสระโบสถ์,ตำบลทุ่งท่าช้าง,15240,Loburi,Sa Bot,Thung Tha Chang
827,103800836,จังหวัดลพบุรี,อำเภอสระโบสถ์,ตำบลห้วยใหญ่,15240,Loburi,Sa Bot,Huai Yai
828,103800837,จังหวัดลพบุรี,อำเภอสระโบสถ์,ตำบลนิยมชัย,15240,Loburi,Sa Bot,Niyom Chai
830,103800839,จังหวัดลพบุรี,อำเภอโคกเจริญ,ตำบลโคกเจริญ,15250,Loburi,Khok Charoen,Khok Charoen
831,103800840,จังหวัดลพบุรี,อำเภอโคกเจริญ,ตำบลยางราก,15250,Loburi,Khok Charoen,Yang Rak
832,103800841,จังหวัดลพบุรี,อำเภอโคกเจริญ,ตำบลหนองมะค่า,15250,Loburi,Khok Charoen,Nong Makha
833,103800842,จังหวัดลพบุรี,อำเภอโคกเจริญ,ตำบลวังทอง,15250,Loburi,Khok Charoen,Wang Thong
834,103800843,จังหวัดลพบุรี,อำเภอโคกเจริญ,ตำบลโคกแสมสาร,15250,Loburi,Khok Charoen,Khok Samae San
836,103800845,จังหวัดลพบุรี,อำเภอลำสนธิ,ตำบลลำสนธิ,15190,Loburi,Lam Sonthi,Lam Sonthi
837,103800846,จังหวัดลพบุรี,อำเภอลำสนธิ,ตำบลซับสมบูรณ์,15190,Loburi,Lam Sonthi,Sap Sombun
838,103800847,จังหวัดลพบุรี,อำเภอลำสนธิ,ตำบลหนองรี,15190,Loburi,Lam Sonthi,Nong Ri
839,103800848,จังหวัดลพบุรี,อำเภอลำสนธิ,ตำบลกุดตาเพชร,15190,Loburi,Lam Sonthi,Kut Ta Phet
840,103800849,จังหวัดลพบุรี,อำเภอลำสนธิ,ตำบลเขารวก,15190,Loburi,Lam Sonthi,Khao Ruak
841,103800850,จังหวัดลพบุรี,อำเภอลำสนธิ,ตำบลเขาน้อย,15130,Loburi,Lam Sonthi,Khao Noi
843,103800852,จังหวัดลพบุรี,อำเภอหนองม่วง,ตำบลหนองม่วง,15170,Loburi,Nong Muang,Nong Muang
844,103800853,จังหวัดลพบุรี,อำเภอหนองม่วง,ตำบลบ่อทอง,15170,Loburi,Nong Muang,Bo Thong
845,103800854,จังหวัดลพบุรี,อำเภอหนองม่วง,ตำบลดงดินแดง,15170,Loburi,Nong Muang,Dong Din Daeng
846,103800855,จังหวัดลพบุรี,อำเภอหนองม่วง,ตำบลชอนสมบูรณ์,15170,Loburi,Nong Muang,Chon Sombun
847,103800856,จังหวัดลพบุรี,อำเภอหนองม่วง,ตำบลยางโทน,15170,Loburi,Nong Muang,Yang Thon
848,103800857,จังหวัดลพบุรี,อำเภอหนองม่วง,ตำบลชอนสารเดช,15170,Loburi,Nong Muang,Chon Saradet
851,103800860,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ตำบลบางพุทรา,16000,Sing Buri,Mueang Sing Buri,Bang Phutsa
852,103800861,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ตำบลบางมัญ,16000,Sing Buri,Mueang Sing Buri,Bang Man
853,103800862,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ตำบลโพกรวม,16000,Sing Buri,Mueang Sing Buri,Phok Ruam
854,103800863,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ตำบลม่วงหมู่,16000,Sing Buri,Mueang Sing Buri,Muang Mu
855,103800864,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ตำบลหัวไผ่,16000,Sing Buri,Mueang Sing Buri,Hua Phai
856,103800865,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ตำบลต้นโพธิ์,16000,Sing Buri,Mueang Sing Buri,Ton Pho
857,103800866,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ตำบลจักรสีห์,16000,Sing Buri,Mueang Sing Buri,Chaksi
858,103800867,จังหวัดสิงห์บุรี,อำเภอเมืองสิงห์บุรี,ตำบลบางกระบือ,16000,Sing Buri,Mueang Sing Buri,Bang Krabue
860,103800869,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ตำบลสิงห์,16130,Sing Buri,Bang Rachan,Sing
861,103800870,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ตำบลไม้ดัด,16130,Sing Buri,Bang Rachan,Mai Dat
862,103800871,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ตำบลเชิงกลัด,16130,Sing Buri,Bang Rachan,Choeng Klat
863,103800872,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ตำบลโพชนไก่,16130,Sing Buri,Bang Rachan,Pho Chon Kai
864,103800873,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ตำบลแม่ลา,16130,Sing Buri,Bang Rachan,Mae La
865,103800874,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ตำบลบ้านจ่า,16130,Sing Buri,Bang Rachan,Ban Cha
866,103800875,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ตำบลพักทัน,16130,Sing Buri,Bang Rachan,Phak Than
867,103800876,จังหวัดสิงห์บุรี,อำเภอบางระจัน,ตำบลสระแจง,16130,Sing Buri,Bang Rachan,Sa Chaeng
869,103800878,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ตำบลโพทะเล,16150,Sing Buri,Khai Bang Rachan,Pho Thale
870,103800879,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ตำบลบางระจัน,16150,Sing Buri,Khai Bang Rachan,Bang Rachan
871,103800880,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ตำบลโพสังโฆ,16150,Sing Buri,Khai Bang Rachan,Pho Sangkho
872,103800881,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ตำบลท่าข้าม,16150,Sing Buri,Khai Bang Rachan,Tha Kham
873,103800882,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ตำบลคอทราย,16150,Sing Buri,Khai Bang Rachan,Kho Sai
874,103800883,จังหวัดสิงห์บุรี,อำเภอค่ายบางระจัน,ตำบลหนองกระทุ่ม,16150,Sing Buri,Khai Bang Rachan,Nong Krathum
876,103800885,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ตำบลพระงาม,16120,Sing Buri,Phrom Buri,Phra Ngam
877,103800886,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ตำบลพรหมบุรี,16160,Sing Buri,Phrom Buri,Phrom Buri
878,103800887,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ตำบลบางน้ำเชี่ยว,16120,Sing Buri,Phrom Buri,Bang Nam Chiao
879,103800888,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ตำบลบ้านหม้อ,16120,Sing Buri,Phrom Buri,Ban Mo
880,103800889,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ตำบลบ้านแป้ง,16120,Sing Buri,Phrom Buri,Ban Paeng
881,103800890,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ตำบลหัวป่า,16120,Sing Buri,Phrom Buri,Hua Pa
882,103800891,จังหวัดสิงห์บุรี,อำเภอพรหมบุรี,ตำบลโรงช้าง,16120,Sing Buri,Phrom Buri,Rong Chang
884,103800893,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ตำบลถอนสมอ,16140,Sing Buri,Tha Chang,Thon Samo
885,103800894,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ตำบลโพประจักษ์,16140,Sing Buri,Tha Chang,Pho Prachak
886,103800895,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ตำบลวิหารขาว,16140,Sing Buri,Tha Chang,Wihan Khao
887,103800896,จังหวัดสิงห์บุรี,อำเภอท่าช้าง,ตำบลพิกุลทอง,16140,Sing Buri,Tha Chang,Phikun Thong
889,103800898,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลอินทร์บุรี,16110,Sing Buri,In Buri,In Buri
890,103800899,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลประศุก,16110,Sing Buri,In Buri,Prasuk
891,103800900,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลทับยา,16110,Sing Buri,In Buri,Thap Ya
892,103800901,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลงิ้วราย,16110,Sing Buri,In Buri,Ngio Rai
893,103800902,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลชีน้ำร้าย,16110,Sing Buri,In Buri,Chi Nam Rai
894,103800903,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลท่างาม,16110,Sing Buri,In Buri,Tha Ngam
895,103800904,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลน้ำตาล,16110,Sing Buri,In Buri,Namtan
896,103800905,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลทองเอน,16110,Sing Buri,In Buri,Thong En
897,103800906,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลห้วยชัน,16110,Sing Buri,In Buri,Huai Chan
898,103800907,จังหวัดสิงห์บุรี,อำเภออินทร์บุรี,ตำบลโพธิ์ชัย,16110,Sing Buri,In Buri,Pho Chai
901,103800910,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลในเมือง,17000,Chai Nat,Mueang Chai Nat,Nai Mueang
902,103800911,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลบ้านกล้วย,17000,Chai Nat,Mueang Chai Nat,Ban Kluai
903,103800912,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลท่าชัย,17000,Chai Nat,Mueang Chai Nat,Tha Chai
904,103800913,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลชัยนาท,17000,Chai Nat,Mueang Chai Nat,Chai Nat
905,103800914,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลเขาท่าพระ,17000,Chai Nat,Mueang Chai Nat,Khao Tha Phra
906,103800915,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลหาดท่าเสา,17000,Chai Nat,Mueang Chai Nat,Hat Tha Sao
907,103800916,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลธรรมามูล,17000,Chai Nat,Mueang Chai Nat,Thammamun
908,103800917,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลเสือโฮก,17000,Chai Nat,Mueang Chai Nat,Suea Hok
909,103800918,จังหวัดชัยนาท,อำเภอเมืองชัยนาท,ตำบลนางลือ,17000,Chai Nat,Mueang Chai Nat,Nang Lue
911,103800920,จังหวัดชัยนาท,อำเภอมโนรมย์,ตำบลคุ้งสำเภา,17110,Chai Nat,Manorom,Khung Samphao
912,103800921,จังหวัดชัยนาท,อำเภอมโนรมย์,ตำบลวัดโคก,17110,Chai Nat,Manorom,Wat Khok
913,103800922,จังหวัดชัยนาท,อำเภอมโนรมย์,ตำบลศิลาดาน,17110,Chai Nat,Manorom,Sila Dan
914,103800923,จังหวัดชัยนาท,อำเภอมโนรมย์,ตำบลท่าฉนวน,17110,Chai Nat,Manorom,Tha Chanuan
915,103800924,จังหวัดชัยนาท,อำเภอมโนรมย์,ตำบลหางน้ำสาคร,17170,Chai Nat,Manorom,Hang Nam Sakhon
916,103800925,จังหวัดชัยนาท,อำเภอมโนรมย์,ตำบลไร่พัฒนา,17170,Chai Nat,Manorom,Rai Phatthana
917,103800926,จังหวัดชัยนาท,อำเภอมโนรมย์,ตำบลอู่ตะเภา,17170,Chai Nat,Manorom,U Taphao
919,103800928,จังหวัดชัยนาท,อำเภอวัดสิงห์,ตำบลวัดสิงห์,17120,Chai Nat,Wat Sing,Wat Sing
920,103800929,จังหวัดชัยนาท,อำเภอวัดสิงห์,ตำบลมะขามเฒ่า,17120,Chai Nat,Wat Sing,Makham Thao
921,103800930,จังหวัดชัยนาท,อำเภอวัดสิงห์,ตำบลหนองน้อย,17120,Chai Nat,Wat Sing,Nong Noi
922,103800931,จังหวัดชัยนาท,อำเภอวัดสิงห์,ตำบลหนองบัว,17120,Chai Nat,Wat Sing,Nong Bua
923,103800932,จังหวัดชัยนาท,อำเภอวัดสิงห์,ตำบลหนองขุ่น,17120,Chai Nat,Wat Sing,Bo Rae
924,103800933,จังหวัดชัยนาท,อำเภอวัดสิงห์,ตำบลบ่อแร่,17120,Chai Nat,Wat Sing,Wang Man
925,103800934,จังหวัดชัยนาท,อำเภอวัดสิงห์,ตำบลวังหมัน,17120,Chai Nat,Wat Sing,Wang Man
927,103800936,จังหวัดชัยนาท,อำเภอสรรพยา,ตำบลสรรพยา,17150,Chai Nat,Sapphaya,Sapphaya
928,103800937,จังหวัดชัยนาท,อำเภอสรรพยา,ตำบลตลุก,17150,Chai Nat,Sapphaya,Taluk
929,103800938,จังหวัดชัยนาท,อำเภอสรรพยา,ตำบลเขาแก้ว,17150,Chai Nat,Sapphaya,Khao Kaeo
930,103800939,จังหวัดชัยนาท,อำเภอสรรพยา,ตำบลโพนางดำตก,17150,Chai Nat,Sapphaya,Pho Nang Dam Tok
931,103800940,จังหวัดชัยนาท,อำเภอสรรพยา,ตำบลโพนางดำออก,17150,Chai Nat,Sapphaya,Pho Nang Dam Ok
932,103800941,จังหวัดชัยนาท,อำเภอสรรพยา,ตำบลบางหลวง,17150,Chai Nat,Sapphaya,Bang Luang
933,103800942,จังหวัดชัยนาท,อำเภอสรรพยา,ตำบลหาดอาษา,17150,Chai Nat,Sapphaya,Hat Asa
935,103800944,จังหวัดชัยนาท,อำเภอสรรคบุรี,ตำบลแพรกศรีราชา,17140,Chai Nat,Sankhaburi,Phraek Si Racha
936,103800945,จังหวัดชัยนาท,อำเภอสรรคบุรี,ตำบลเที่ยงแท้,17140,Chai Nat,Sankhaburi,Thiang Thae
937,103800946,จังหวัดชัยนาท,อำเภอสรรคบุรี,ตำบลห้วยกรด,17140,Chai Nat,Sankhaburi,Huai Krot
938,103800947,จังหวัดชัยนาท,อำเภอสรรคบุรี,ตำบลโพงาม,17140,Chai Nat,Sankhaburi,Pho Ngam
939,103800948,จังหวัดชัยนาท,อำเภอสรรคบุรี,ตำบลบางขุด,17140,Chai Nat,Sankhaburi,Bang Khut
940,103800949,จังหวัดชัยนาท,อำเภอสรรคบุรี,ตำบลดงคอน,17140,Chai Nat,Sankhaburi,Dong Khon
941,103800950,จังหวัดชัยนาท,อำเภอสรรคบุรี,ตำบลดอนกำ,17140,Chai Nat,Sankhaburi,Don Kam
942,103800951,จังหวัดชัยนาท,อำเภอสรรคบุรี,ตำบลห้วยกรดพัฒนา,17140,Chai Nat,Sankhaburi,Huai Krot Phatthana
944,103800953,จังหวัดชัยนาท,อำเภอหันคา,ตำบลหันคา,17130,Chai Nat,Hankha,Hankha
945,103800954,จังหวัดชัยนาท,อำเภอหันคา,ตำบลบ้านเชี่ยน,17130,Chai Nat,Hankha,Ban Chian
946,103800955,จังหวัดชัยนาท,อำเภอหันคา,ตำบลไพรนกยูง,17130,Chai Nat,Hankha,Phrai Nok Yung
947,103800956,จังหวัดชัยนาท,อำเภอหันคา,ตำบลหนองแซง,17160,Chai Nat,Hankha,Nong Saeng
948,103800957,จังหวัดชัยนาท,อำเภอหันคา,ตำบลห้วยงู,17160,Chai Nat,Hankha,Huai Ngu
949,103800958,จังหวัดชัยนาท,อำเภอหันคา,ตำบลวังไก่เถื่อน,17130,Chai Nat,Hankha,Wang Kai Thuean
950,103800959,จังหวัดชัยนาท,อำเภอหันคา,ตำบลเด่นใหญ่,17130,Chai Nat,Hankha,Den Yai
951,103800960,จังหวัดชัยนาท,อำเภอหันคา,ตำบลสามง่ามท่าโบสถ์,17160,Chai Nat,Hankha,Sam Ngam Tha Bot
953,103800962,จังหวัดชัยนาท,อำเภอหนองมะโมง,ตำบลหนองมะโมง,17120,Chai Nat,Nong Mamong,Nong Mamong
954,103800963,จังหวัดชัยนาท,อำเภอหนองมะโมง,ตำบลวังตะเคียน,17120,Chai Nat,Nong Mamong,Wang Takhian
955,103800964,จังหวัดชัยนาท,อำเภอหนองมะโมง,ตำบลสะพานหิน,17120,Chai Nat,Nong Mamong,Saphan Hin
956,103800965,จังหวัดชัยนาท,อำเภอหนองมะโมง,ตำบลกุดจอก,17120,Chai Nat,Nong Mamong,Kut Chok
958,103800967,จังหวัดชัยนาท,อำเภอเนินขาม,ตำบลเนินขาม,17130,Chai Nat,Nern Kham,Nern Kham
959,103800968,จังหวัดชัยนาท,อำเภอเนินขาม,ตำบลกะบกเตี้ย,17130,Chai Nat,Nern Kham,Kabok Tia
960,103800969,จังหวัดชัยนาท,อำเภอเนินขาม,ตำบลสุขเดือนห้า,17130,Chai Nat,Nern Kham,Suk Duan Ha
963,103800972,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลปากเพรียว,18000,Saraburi,Mueang Saraburi,Pak Phriao
964,103800973,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลดาวเรือง,18000,Saraburi,Mueang Saraburi,Dao Rueang
965,103800974,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลนาโฉง,18000,Saraburi,Mueang Saraburi,Na Chong
966,103800975,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลโคกสว่าง,18000,Saraburi,Mueang Saraburi,Khok Sawang
967,103800976,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลหนองโน,18000,Saraburi,Mueang Saraburi,Nong No
968,103800977,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลหนองยาว,18000,Saraburi,Mueang Saraburi,Nong Yao
969,103800978,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลปากข้าวสาร,18000,Saraburi,Mueang Saraburi,Pak Khao San
970,103800979,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลหนองปลาไหล,18000,Saraburi,Mueang Saraburi,Nong Pla Lai
971,103800980,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลกุดนกเปล้า,18000,Saraburi,Mueang Saraburi,Kut Nok Plao
972,103800981,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลตลิ่งชัน,18000,Saraburi,Mueang Saraburi,Taling Chan
973,103800982,จังหวัดสระบุรี,อำเภอเมืองสระบุรี,ตำบลตะกุด,18000,Saraburi,Mueang Saraburi,Takut
975,103800984,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลแก่งคอย,18110,Saraburi,Kaeng Khoi,Kaeng Khoi
976,103800985,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลทับกวาง,18260,Saraburi,Kaeng Khoi,Thap Kwang
977,103800986,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลตาลเดี่ยว,18110,Saraburi,Kaeng Khoi,Tan Diao
978,103800987,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลห้วยแห้ง,18110,Saraburi,Kaeng Khoi,Huai Haeng
979,103800988,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลท่าคล้อ,18110,Saraburi,Kaeng Khoi,Tha Khlo
980,103800989,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลหินซ้อน,18110,Saraburi,Kaeng Khoi,Hin Son
981,103800990,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลบ้านธาตุ,18110,Saraburi,Kaeng Khoi,Ban That
982,103800991,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลบ้านป่า,18110,Saraburi,Kaeng Khoi,Ban Pa
983,103800992,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลท่าตูม,18110,Saraburi,Kaeng Khoi,Tha Tum
984,103800993,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลชะอม,18110,Saraburi,Kaeng Khoi,Cha-om
985,103800994,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลสองคอน,18110,Saraburi,Kaeng Khoi,Song Khon
986,103800995,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลเตาปูน,18110,Saraburi,Kaeng Khoi,Tao Pun
987,103800996,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลชำผักแพว,18110,Saraburi,Kaeng Khoi,Cham Phak Phaeo
988,103800997,จังหวัดสระบุรี,อำเภอแก่งคอย,ตำบลท่ามะปราง,18110,Saraburi,Kaeng Khoi,Tha Maprang
990,103800999,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองแค,18140,Saraburi,Nong Khae,Nong Khae
991,103801000,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลกุ่มหัก,18140,Saraburi,Nong Khae,Kum Hak
992,103801001,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลคชสิทธิ์,18250,Saraburi,Nong Khae,Khotchasit
993,103801002,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลโคกตูม,18250,Saraburi,Nong Khae,Khok Tum
994,103801003,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลโคกแย้,18230,Saraburi,Nong Khae,Khok Yae
995,103801004,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลบัวลอย,18230,Saraburi,Nong Khae,Bua Loi
996,103801005,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลไผ่ต่ำ,18140,Saraburi,Nong Khae,Phai Tam
997,103801006,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลโพนทอง,18250,Saraburi,Nong Khae,Phon Thong
998,103801007,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลห้วยขมิ้น,18230,Saraburi,Nong Khae,Huai Khamin
999,103801008,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลห้วยทราย,18230,Saraburi,Nong Khae,Huai Sai
1000,103801009,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองไข่น้ำ,18140,Saraburi,Nong Khae,Nong Khai Nam
1001,103801010,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองแขม,18140,Saraburi,Nong Khae,Nong Khaem
1002,103801011,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองจิก,18230,Saraburi,Nong Khae,Nong Chik
1003,103801012,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองจรเข้,18140,Saraburi,Nong Khae,Nong Chorakhe
1004,103801013,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองนาก,18230,Saraburi,Nong Khae,Nong Nak
1005,103801014,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองปลาหมอ,18140,Saraburi,Nong Khae,Nong Pla Mo
1006,103801015,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองปลิง,18140,Saraburi,Nong Khae,Nong Pling
1007,103801016,จังหวัดสระบุรี,อำเภอหนองแค,ตำบลหนองโรง,18140,Saraburi,Nong Khae,Nong Rong
1009,103801018,จังหวัดสระบุรี,อำเภอวิหารแดง,ตำบลหนองหมู,18150,Saraburi,Wihan Daeng,Nong Mu
1010,103801019,จังหวัดสระบุรี,อำเภอวิหารแดง,ตำบลบ้านลำ,18150,Saraburi,Wihan Daeng,Ban Lam
1011,103801020,จังหวัดสระบุรี,อำเภอวิหารแดง,ตำบลคลองเรือ,18150,Saraburi,Wihan Daeng,Khlong Ruea
1012,103801021,จังหวัดสระบุรี,อำเภอวิหารแดง,ตำบลวิหารแดง,18150,Saraburi,Wihan Daeng,Wihan Daeng
1013,103801022,จังหวัดสระบุรี,อำเภอวิหารแดง,ตำบลหนองสรวง,18150,Saraburi,Wihan Daeng,Nong Suang
1014,103801023,จังหวัดสระบุรี,อำเภอวิหารแดง,ตำบลเจริญธรรม,18150,Saraburi,Wihan Daeng,Charoen Tham
1016,103801025,จังหวัดสระบุรี,อำเภอหนองแซง,ตำบลหนองแซง,18170,Saraburi,Nong Saeng,Nong Saeng
